4.25971,-0.01379,-0.01062,-0.04655,-0.02123,0.00108,-0.06,-0.98,0.19,0.49,-1.96,0.84,
4.26772,-0.01379,-0.00426,-0.06188,-0.00852,0.00325,-0.06,-0.98,0.19,0.35,-1.75,0.63,
4.27415,-0.01274,-0.01588,-0.05576,-0.03176,0.00542,-0.06,-0.98,0.2,0.35,-2.17,0.7,
4.27429,-0.0159,-0.00956,-0.08319,-0.01912,-0.00108,-0.06,-0.99,0.2,0.21,-2.87,0.77,
4.28352,-0.00745,-0.00107,-0.04039,-0.00213,0.00108,-0.06,-0.98,0.19,0.21,-3.15,0.98,
4.27635,-0.02114,-0.01588,-0.07408,-0.03176,0.01196,-0.06,-0.99,0.19,0.07,-3.36,0.98,
4.29319,-0.02009,-0.00744,-0.05882,-0.01489,-0.00216,-0.07,-0.98,0.19,0.21,-3.22,0.84,
4.28446,-0.02322,-0.01062,-0.06188,-0.02123,0.00217,-0.07,-0.98,0.18,0.42,-2.94,0.84,
4.28538,-0.02218,-0.00956,-0.05269,-0.01912,0.00217,-0.07,-0.98,0.18,0.63,-3.01,0.84,
4.29133,-0.01695,-0.01378,-0.03112,-0.02755,0.00542,-0.07,-0.99,0.18,0,-2.59,0.56,
4.28528,-0.01904,-0.01378,-0.06799,-0.02755,0.00651,-0.07,-0.99,0.18,0.21,-2.03,0.42,
4.28305,-0.02427,-0.0085,-0.06799,-0.017,0.00433,-0.07,-0.99,0.19,0.35,-2.17,0.42,
4.29398,-0.02114,-0.0085,-0.07104,-0.017,0.00869,-0.06,-0.98,0.19,-0.07,-2.52,0.35,
4.2942,-0.00426,-0.00426,-0.03112,-0.00852,0.00108,-0.06,-0.98,0.19,-0.07,-2.59,0.42,
4.29163,-0.00957,-0.00956,-0.06188,-0.01912,-0.00108,-0.06,-0.98,0.19,0.35,-2.59,0.42,
4.27907,-0.02218,-0.01483,-0.07104,-0.02966,-0.00108,-0.06,-0.98,0.19,0.28,-2.66,0.56,
4.28884,-0.02114,-0.01588,-0.08319,-0.03176,0.00433,-0.06,-0.99,0.19,0.28,-2.87,0.63,
4.29081,-0.01695,-0.01167,-0.08016,-0.02334,0.00217,-0.06,-0.99,0.19,0.07,-2.94,0.63,
4.28544,-0.01904,-0.02007,-0.08016,-0.04014,0,-0.06,-0.99,0.19,0,-2.94,0.49,
4.27386,-0.02009,-0.02007,-0.08319,-0.04014,-0.00539,-0.06,-0.98,0.18,0.21,-2.87,0.63,
4.26458,-0.02635,-0.01902,-0.08319,-0.03805,0,-0.06,-0.98,0.19,0.14,-2.87,0.56,
4.26492,-0.02114,-0.01798,-0.07712,-0.03595,-0.00108,-0.06,-0.99,0.19,-0.07,-3.22,0.7,
4.26417,-0.02114,-0.02216,-0.08319,-0.04432,-0.00539,-0.06,-0.98,0.19,0.28,-3.36,0.7,
4.25881,-0.01904,-0.01902,-0.08319,-0.03805,-0.0129,-0.06,-0.98,0.19,0.14,-3.36,0.56,
4.2708,-0.02218,-0.01272,-0.06188,-0.02545,-0.00539,-0.07,-0.98,0.19,-0.14,-3.29,0.7,
4.25641,-0.01274,-0.01167,-0.05882,-0.02334,-0.00969,-0.06,-0.98,0.18,0.28,-3.36,0.7,
4.2561,-0.02322,-0.0232,-0.08319,-0.0464,-0.00324,-0.06,-0.99,0.19,0.28,-3.36,0.63,
4.25879,-0.02427,-0.02007,-0.08622,-0.04014,-0.00108,-0.07,-0.99,0.18,0.14,-2.59,0.49,
4.26337,-0.02322,-0.02112,-0.08622,-0.04223,-0.00539,-0.06,-0.98,0.18,0,-2.31,0.49,
4.24665,-0.02114,-0.02528,-0.08319,-0.05057,-0.00432,-0.06,-0.98,0.19,0.21,-2.17,0.42,
4.26587,-0.02114,-0.0284,-0.06799,-0.0568,-0.00216,-0.06,-0.98,0.19,0,-1.82,0.28,
4.24004,-0.02114,-0.0232,-0.08319,-0.0464,-0.00969,-0.06,-0.98,0.19,0.35,-1.89,0.35,
4.25026,-0.02114,-0.02007,-0.05269,-0.04014,0.00869,-0.06,-0.98,0.19,0.35,-2.03,0.42,
4.22842,-0.01695,-0.01483,-0.06188,-0.02966,-0.00324,-0.06,-0.98,0.19,0,-1.96,0.28,
4.23315,-0.0305,-0.02528,-0.10734,-0.05057,-0.00108,-0.06,-0.98,0.2,0.07,-2.17,0.42,
4.23426,-0.02531,-0.0232,-0.08319,-0.0464,-0.00324,-0.06,-0.98,0.19,0.07,-2.52,0.42,
4.24116,-0.02218,-0.01902,-0.09529,-0.03805,-0.00539,-0.06,-0.99,0.19,-0.14,-2.59,0.35,
4.24032,-0.02635,-0.02528,-0.08016,-0.05057,0.00108,-0.06,-0.98,0.19,-0.14,-2.66,0.35,
4.23531,-0.0305,-0.02424,-0.07712,-0.04849,-0.00324,-0.06,-0.98,0.19,-0.35,-2.73,0.35,
4.24082,-0.01904,-0.0232,-0.10132,-0.0464,-0.00324,-0.06,-0.98,0.19,-0.35,-2.94,0.28,
4.24897,-0.02531,-0.01902,-0.08925,-0.03805,0.00108,-0.06,-0.99,0.19,-0.14,-3.08,0.21,
4.22736,-0.0305,-0.01902,-0.08016,-0.03805,-0.00324,-0.06,-0.99,0.19,-0.14,-3.01,0.28,
4.23955,-0.02114,-0.01902,-0.09228,-0.03805,-0.00108,-0.06,-0.99,0.19,-0.42,-3.08,0.28,
4.22753,-0.02635,-0.03254,-0.11633,-0.06507,0,-0.06,-0.98,0.18,-0.35,-2.87,0.28,
4.22823,-0.02946,-0.02943,-0.10734,-0.05887,-0.00108,-0.06,-0.98,0.18,0.07,-2.45,0.07,
4.22903,-0.02842,-0.03254,-0.08016,-0.06507,-0.00108,-0.06,-0.99,0.19,-0.07,-2.38,0.14,
4.22659,-0.02009,-0.02216,-0.09228,-0.04432,0,-0.06,-0.98,0.19,-0.28,-2.38,0.21,
4.22856,-0.0305,-0.03665,-0.09228,-0.07331,0,-0.06,-0.98,0.19,0,-2.45,0.42,
4.21384,-0.0159,-0.02424,-0.08925,-0.04849,-0.00647,-0.05,-0.98,0.19,0.07,-2.38,0.14,
4.22358,-0.02114,-0.0232,-0.09228,-0.0464,0,-0.06,-0.99,0.19,0,-2.31,0.28,
4.22975,-0.02218,-0.02632,-0.09228,-0.05265,-0.00539,-0.06,-0.98,0.19,0.07,-2.31,0.35,
4.22336,-0.02531,-0.03665,-0.10132,-0.07331,-0.00324,-0.06,-0.98,0.18,0.14,-2.38,0.49,
4.24476,-0.0159,-0.02007,-0.08319,-0.04014,0,-0.06,-0.99,0.18,0,-2.03,0.42,
4.23449,-0.018,-0.02424,-0.06188,-0.04849,-0.00862,-0.06,-0.99,0.18,0,-1.75,0.35,
4.24325,-0.01695,-0.03357,-0.08622,-0.06713,-0.00969,-0.06,-0.98,0.19,0.49,-1.47,0.42,
4.23534,-0.018,-0.0284,-0.11034,-0.0568,-0.00539,-0.06,-0.99,0.19,0.21,-1.47,0.56,
4.24902,-0.02635,-0.0315,-0.10734,-0.06301,-0.00862,-0.05,-0.98,0.19,0.14,-2.03,0.7,
4.24386,-0.0159,-0.02632,-0.08016,-0.05265,-0.00539,-0.05,-0.98,0.19,0.42,-1.96,0.56,
4.23977,-0.02635,-0.02632,-0.09228,-0.05265,-0.00432,-0.05,-0.99,0.19,0.49,-2.17,0.63,
4.24399,-0.02114,-0.02736,-0.10734,-0.05472,-0.00539,-0.05,-0.99,0.19,0.14,-2.59,0.7,
4.24769,-0.02427,-0.02528,-0.08622,-0.05057,-0.00432,-0.06,-0.99,0.19,-0.14,-2.66,0.77,
4.25829,-0.0305,-0.03254,-0.23332,-0.06507,-0.00539,-0.07,-0.98,0.19,-0.07,-2.03,0.49,
4.24564,-0.00957,-0.02007,-0.06188,-0.04014,-0.01076,-0.06,-0.98,0.19,0.35,-2.1,0.63,
4.2634,-0.02842,-0.0284,-0.12828,-0.0568,-0.00539,-0.06,-0.98,0.19,0.14,-2.17,0.49,
4.26957,-0.02427,-0.03563,-0.11933,-0.07125,-0.00324,-0.06,-0.98,0.19,0,-2.24,0.63,
4.26124,-0.01379,-0.02528,-0.11933,-0.05057,-0.00969,-0.06,-0.99,0.19,0,-1.89,0.14,
4.25814,-0.02427,-0.02736,-0.10734,-0.05472,-0.00539,-0.06,-0.98,0.19,-0.14,-2.03,0.28,
4.27002,-0.02114,-0.03047,-0.09228,-0.06094,0,-0.06,-0.98,0.19,-0.14,-2.1,0.21,
4.27867,-0.02635,-0.0284,-0.08925,-0.0568,-0.00324,-0.06,-0.98,0.19,-0.28,-2.17,0.42,
4.27641,-0.02427,-0.0346,-0.10734,-0.06919,-0.00755,-0.06,-0.98,0.19,0,-2.31,0.14,
4.26797,-0.02322,-0.02528,-0.11933,-0.05057,-0.00539,-0.06,-0.99,0.19,-0.21,-2.52,0.28,
4.25895,-0.02218,-0.03047,-0.08925,-0.06094,-0.00216,-0.06,-0.99,0.19,-0.42,-2.24,0.07,
4.25258,-0.01063,-0.02632,-0.08016,-0.05265,-0.00969,-0.06,-0.99,0.19,-0.21,-1.89,-0.07,
4.26073,-0.02635,-0.03563,-0.13126,-0.07125,0.00108,-0.06,-0.99,0.19,-0.28,-1.68,-0.35,
4.25319,-0.02009,-0.03254,-0.08319,-0.06507,0,-0.06,-0.99,0.19,-0.84,-2.31,-0.56,
4.25309,-0.018,-0.02943,-0.10433,-0.05887,-0.00539,-0.06,-0.98,0.19,-0.98,-2.38,-0.28,
4.26416,-0.02114,-0.03665,-0.08016,-0.07331,-0.00539,-0.06,-0.98,0.19,-0.42,-2.03,-0.42,
4.25915,-0.02009,-0.0315,-0.09529,-0.06301,-0.00969,-0.05,-1,0.19,-0.35,-2.52,-0.7,
4.23922,-0.02218,-0.02736,-0.10433,-0.05472,-0.00216,-0.04,-1,0.19,-1.33,-3.85,-0.63,
4.23496,-0.01695,-0.02943,-0.10132,-0.05887,-0.00862,-0.05,-0.99,0.19,-1.61,-3.99,-0.84,
4.22942,-0.01063,-0.02736,-0.11933,-0.05472,-0.00432,-0.06,-0.98,0.19,-2.03,-5.46,-0.63,
4.20813,-0.01063,-0.0284,-0.10433,-0.0568,-0.00539,-0.08,-0.98,0.19,-1.96,-5.25,-0.63,
4.21316,-0.01379,-0.0284,-0.09831,-0.0568,-0.00969,-0.08,-0.98,0.2,-1.26,-3.29,-1.33,
4.19737,-0.02114,-0.03254,-0.12828,-0.06507,-0.01397,-0.07,-1,0.21,-1.54,-4.48,-1.54,
4.17977,-0.00957,-0.0232,-0.05576,-0.0464,-0.00647,-0.06,-1,0.21,-3.22,-6.3,-1.89,
4.16742,-0.01379,-0.02632,-0.11034,-0.05265,-0.00216,-0.08,-0.99,0.21,-4.06,-6.51,-2.45,
4.14738,-0.01168,-0.02736,-0.09529,-0.05472,-0.01183,-0.09,-0.98,0.21,-3.71,-6.02,-3.08,
4.1212,-0.00957,-0.02424,-0.08016,-0.04849,0,-0.09,-0.99,0.21,-3.5,-5.81,-3.43,
4.0987,-0.0159,-0.02424,-0.08622,-0.04849,0,-0.09,-1,0.22,-4.62,-7.35,-3.85,
4.07563,-0.01274,-0.02632,-0.08925,-0.05265,-0.00216,-0.08,-0.99,0.21,-5.6,-8.68,-3.57,
4.05551,-0.00851,-0.02112,-0.07408,-0.04223,-0.00216,-0.07,-1,0.21,-5.74,-8.61,-4.55,
4.04258,-0.01063,-0.00638,-0.06188,-0.01277,-0.00108,-0.07,-1.01,0.21,-6.79,-10.29,-4.9,
4.06536,-0.00107,-0.00532,-0.05882,-0.01064,0.00325,-0.09,-1,0.21,-8.68,-11.69,-5.95,
4.04461,-0.00533,-0.01272,-0.05576,-0.02545,0.01744,-0.11,-0.98,0.2,-9.38,-11.2,-6.16,
4.03346,0.00643,0,-0.00625,0,0.01524,-0.12,-0.97,0.2,-8.47,-10.29,-6.72,
4.02104,0.00107,0,-0.03422,0,0.02184,-0.13,-0.97,0.21,-7.49,-9.24,-7.49,
4.02787,0.01508,0.00321,0.00313,0.00641,0.01964,-0.14,-0.99,0.21,-7.91,-8.33,-9.17,
4.05009,0.01291,0.0075,0.01885,0.015,0.02847,-0.14,-1,0.22,-8.96,-7.77,-10.99,
4.07439,0.02052,0.02049,0.0315,0.04098,0.02737,-0.14,-1.01,0.2,-10.29,-6.65,-12.32,
4.10915,0.02709,0.02596,0.06659,0.05191,0.03292,-0.14,-1,0.19,-12.04,-4.69,-13.72,
4.15167,0.0304,0.03255,0.12176,0.06511,0.03403,-0.16,-0.97,0.23,-12.6,-0.07,-15.82,
4.23259,0.03815,0.03145,0.11194,0.0629,0.03403,-0.15,-0.97,0.23,-12.39,1.89,-18.06,
4.39722,0.0527,0.03366,0.16139,0.06731,0.03515,-0.14,-0.98,0.24,-13.16,3.22,-20.09,
4.58176,0.03482,0.02486,0.19151,0.04972,0.03962,-0.11,-0.97,0.24,-14,3.99,-21.07,
4.82097,0.03592,0.03145,0.20162,0.0629,0.04635,-0.07,-0.97,0.23,-14.84,3.57,-21.42,
5.18761,0.03926,0.05036,0.21177,0.10073,0.03403,-0.05,-0.97,0.22,-15.96,0.7,-22.26,
5.63058,0.04484,0.03035,0.21516,0.0607,0.04523,-0.04,-0.98,0.21,-17.36,-2.17,-23.73,
6.08278,0.03703,0.03035,0.22877,0.0607,0.0441,-0.04,-0.99,0.16,-18.2,-2.94,-25.06,
6.57382,0.0304,0.02596,0.27002,0.05191,0.04298,-0.06,-1,0.13,-17.64,-2.94,-25.62,
7.0732,0.0304,0.03476,0.24932,0.06952,0.04748,-0.07,-1,0.14,-17.43,-3.5,-25.97,
7.59829,0.0315,0.03255,0.28391,0.06511,0.04861,-0.07,-0.99,0.14,-17.99,-6.86,-25.41,
8.13998,0.0304,0.02377,0.30136,0.04753,0.04974,-0.05,-0.98,0.11,-18.41,-5.53,-26.32,
8.67031,0.03815,0.02377,0.34372,0.04753,0.05087,-0.03,-0.97,0.14,-18.2,-3.5,-28.7,
9.18858,0.03482,0.01397,0.31189,0.02795,0.05087,0,-0.96,0.16,-17.99,-8.12,-28.35,
9.8415,0.0315,0.01506,0.31893,0.03012,0.05767,0.03,-0.98,0.15,-16.94,-11.55,-28.35,
10.42129,0.0249,0.01506,0.33307,0.03012,0.05881,0.02,-1.12,0.15,-17.5,-13.65,-29.82,
11.10918,0.03592,0.02267,0.36156,0.04535,0.05313,-0.02,-1.01,0.14,-19.53,-15.61,-31.36,
11.74466,0.03815,0.01723,0.39396,0.03446,0.06452,-0.04,-1.01,0.14,-20.65,-17.99,-32.48,
12.45099,0.03592,0.01614,0.40121,0.03228,0.05995,-0.05,-0.99,0.16,-21.91,-21.84,-33.11,
13.19752,0.0315,0.02377,0.43775,0.04753,0.05995,-0.07,-0.97,0.16,-23.87,-23.94,-33.6,
13.95016,0.03592,0.02815,0.4785,0.0563,0.06109,-0.06,-0.96,0.11,-25.06,-22.75,-35.49,
14.74689,0.03926,0.02705,0.5085,0.05411,0.06566,-0.02,-0.93,0.09,-23.38,-19.04,-35.63,
15.52757,0.03703,0.02158,0.51605,0.04316,0.0818,0.04,-0.92,0.08,-17.43,-16.31,-35.98,
16.3543,0.03482,0.01289,0.49721,0.02578,0.06452,0.13,-0.94,0.09,-12.39,-21.07,-36.05,
17.22167,0.04708,0.03919,0.56561,0.07839,0.05767,0.18,-0.98,0.11,-14.49,-30.66,-35.42,
18.04546,0.05496,0.03587,0.61996,0.07174,0.06337,0.15,-0.99,0.1,-21.49,-41.37,-32.62,
18.82831,0.06519,0.04476,0.65147,0.08953,0.05881,0.08,-0.97,0.04,-27.58,-44.59,-32.34,
19.5499,0.06977,0.04924,0.71958,0.09848,0.06452,0.03,-0.94,0.01,-26.67,-39.13,-32.69,
20.26331,0.07553,0.06393,0.78514,0.12786,0.06681,0.03,-0.91,-0.01,-20.79,-30.31,-33.6,
21.27186,0.09182,0.07538,0.83106,0.15076,0.05995,0.07,-0.93,-0.03,-14.91,-24.08,-35.21,
22.04745,0.09065,0.08929,0.89911,0.17858,0.07025,0.15,-0.98,0,-10.85,-24.29,-35.21,
22.88182,0.10125,0.10933,0.97752,0.21865,0.06795,0.18,-1.02,0.02,-11.13,-26.81,-35.35,
23.85948,0.12159,0.13707,1.10817,0.27414,0.06795,0.13,-1.05,0.02,-16.31,-25.83,-37.24,
24.73886,0.12765,0.15806,1.21101,0.31612,0.05767,0.1,-1.02,0,-19.39,-24.36,-39.55,
25.63266,0.14729,0.19874,1.32708,0.39748,0.06795,0.11,-0.97,0,-17.92,-23.17,-39.55,
26.40605,0.14234,0.22232,1.44741,0.44463,0.0714,0.14,-0.93,0,-14.77,-23.24,-38.99,
27.19383,0.14234,0.24777,1.51966,0.49554,0.07833,0.21,-0.92,-0.01,-11.62,-23.59,-37.8,
27.9363,0.16226,0.2878,1.61489,0.57559,0.08413,0.29,-0.94,-0.01,-10.01,-25.2,-35.7,
28.7257,0.19158,0.32784,1.78536,0.65569,0.10407,0.33,-0.95,0.03,-8.75,-28.49,-34.44,
29.46383,0.17746,0.34693,1.89411,0.69386,0.09935,0.34,-0.95,0.02,-10.5,-30.87,-32.62,
30.24728,0.17746,0.36634,2.00628,0.73267,0.10053,0.29,-0.98,0.03,-11.55,-33.39,-31.36,
31.01661,0.1711,0.37844,2.09736,0.75689,0.10053,0.21,-1.03,0.03,-9.52,-33.25,-31.85,
31.75829,0.18642,0.41554,2.18447,0.83107,0.09817,0.15,-1.02,0,-10.36,-28.28,-31.92,
32.48239,0.17237,0.42341,2.19077,0.84682,0.10882,0.17,-0.98,-0.02,-11.48,-21.07,-31.43,
33.25603,0.17364,0.44414,2.37829,0.88827,0.10407,0.27,-0.94,-0.03,-9.8,-14.98,-30.66,
33.96502,0.19287,0.4587,2.51323,0.9174,0.10289,0.35,-0.94,0.02,-5.67,-12.67,-30.31,
34.54832,0.189,0.47015,2.5201,0.9403,0.10882,0.38,-0.96,0.05,-5.53,-16.73,-29.61,
35.31886,0.18385,0.49841,2.65305,0.99682,0.11238,0.35,-0.98,0.03,-10.15,-21.21,-27.93,
36.03108,0.18385,0.51024,2.7394,1.02048,0.11956,0.26,-0.98,0.03,-12.95,-22.47,-25.83,
36.74211,0.18129,0.54643,2.81281,1.09285,0.11596,0.2,-0.99,0.01,-11.55,-19.81,-24.5,
37.31446,0.18001,0.57115,2.88005,1.14229,0.12316,0.21,-0.98,0.01,-9.66,-16.17,-25.83,
37.92473,0.18129,0.57115,2.94077,1.14229,0.11716,0.27,-0.96,0.02,-8.19,-14.49,-26.18,
38.56638,0.18385,0.59092,3.0571,1.18183,0.11238,0.34,-0.94,0.02,-7.77,-14.21,-24.85,
39.1947,0.17746,0.59092,3.10457,1.18183,0.13039,0.37,-0.94,0.03,-8.47,-14.28,-23.38,
39.78366,0.1711,0.60916,3.11253,1.21832,0.12196,0.37,-0.95,0.05,-10.22,-14.98,-21.98,
40.35998,0.17237,0.64455,3.1849,1.2891,0.12316,0.33,-0.95,0.04,-11.69,-16.8,-20.02,
41.14902,0.18771,0.65975,3.32508,1.31949,0.11716,0.29,-0.95,0.02,-12.53,-16.17,-17.71,
41.67263,0.19676,0.68288,3.42687,1.36576,0.11716,0.28,-0.96,0,-12.88,-12.95,-16.38,
42.36122,0.19937,0.69853,3.46135,1.39705,0.12436,0.27,-0.97,0.03,-12.46,-8.61,-16.38,
43.03846,0.19287,0.72637,3.53992,1.45273,0.12196,0.27,-0.97,0.01,-13.3,-6.02,-16.66,
43.5969,0.21115,0.73443,3.5931,1.46886,0.12316,0.29,-0.97,-0.01,-15.47,-4.48,-17.22,
44.20828,0.20852,0.74254,3.60203,1.48508,0.12677,0.29,-0.96,-0.01,-15.19,-4.06,-16.87,
44.80663,0.21908,0.75685,3.61994,1.5137,0.12798,0.29,-0.94,-0.04,-14.28,-2.24,-16.17,
45.35948,0.22307,0.78803,3.84062,1.57607,0.13524,0.32,-0.95,-0.05,-12.81,-1.68,-16.1,
45.94373,0.21379,0.76717,3.74735,1.53433,0.1316,0.33,-0.96,-0.05,-11.76,-3.85,-15.96,
46.52098,0.22174,0.80709,3.93586,1.61419,0.12918,0.35,-0.94,-0.06,-12.18,-6.23,-15.12,
47.08009,0.22975,0.81136,3.96482,1.62273,0.13403,0.35,-0.93,-0.09,-12.67,-6.72,-14.7,
47.60365,0.2244,0.83075,3.94549,1.6615,0.13403,0.35,-0.93,-0.06,-9.73,-7.14,-14.77,
48.08126,0.23647,0.82858,3.99397,1.65716,0.13403,0.33,-0.97,-0.03,-6.44,-7.91,-14.49,
48.46878,0.23378,0.83727,4.0627,1.67454,0.12677,0.31,-0.99,-0.03,-8.47,-7.07,-15.05,
48.90579,0.25004,0.86145,4.0627,1.7229,0.14255,0.32,-0.98,-0.06,-11.48,-5.04,-15.47,
49.3697,0.24595,0.86589,4.10243,1.73178,0.1316,0.35,-0.93,-0.05,-10.5,-4.27,-14.91,
49.67622,0.24595,0.87035,4.21349,1.74069,0.14377,0.35,-0.92,-0.04,-8.33,-4.76,-14.56,
49.7339,0.24188,0.90422,4.1728,1.80843,0.1316,0.34,-0.93,-0.04,-9.38,-4.2,-13.93,
50.13802,0.24867,0.90193,4.22371,1.80387,0.14011,0.33,-0.93,-0.05,-10.57,-1.96,-13.72,
50.62141,0.24595,0.9065,4.33769,1.81301,0.14868,0.33,-0.93,-0.06,-9.03,-1.68,-13.16,
51.07449,0.26516,0.91799,4.35871,1.83599,0.14255,0.35,-0.95,-0.06,-7.07,-4.69,-13.16,
51.51172,0.26793,0.92725,4.37982,1.8545,0.14868,0.35,-0.97,-0.05,-5.53,-6.79,-12.81,
52.02156,0.24731,0.9319,4.40102,1.86381,0.15237,0.33,-0.97,-0.05,-6.02,-7.35,-12.81,
52.38683,0.24459,0.95776,4.4652,1.91552,0.15237,0.33,-0.95,-0.07,-8.68,-6.86,-12.81,
52.77931,0.25826,0.96489,4.42232,1.92978,0.15113,0.36,-0.9,-0.08,-7.98,-6.79,-12.39,
53.16412,0.23378,0.96728,4.51934,1.93455,0.1499,0.38,-0.89,-0.08,-5.11,-6.79,-11.9,
53.47392,0.23917,0.97685,4.433,1.95371,0.15113,0.36,-0.91,-0.07,-4.13,-6.3,-11.48,
53.81875,0.2514,0.98167,4.53024,1.96334,0.14622,0.35,-0.92,-0.08,-5.11,-4.83,-11.13,
54.14568,0.25964,1.01088,4.60723,2.02177,0.145,0.36,-0.93,-0.07,-3.92,-3.92,-11.41,
54.41182,0.25277,1.02571,4.61833,2.05142,0.15483,0.38,-0.98,-0.06,-1.75,-5.53,-11.9,
54.7823,0.25414,1.03069,4.59616,2.06137,0.14868,0.35,-1,-0.04,-2.45,-8.96,-11.55,
55.03053,0.25414,1.05076,4.65178,2.10151,0.15113,0.32,-0.96,-0.08,-9.52,-9.38,-11.06,
55.46466,0.26793,1.06089,4.68545,2.12179,0.1536,0.33,-0.9,-0.12,-9.24,-5.04,-11.69,
55.84607,0.26793,1.05328,4.68545,2.10657,0.15607,0.37,-0.89,-0.1,-2.24,-1.26,-12.04,
56.34845,0.25414,1.0711,4.6742,2.1422,0.15854,0.39,-0.92,-0.05,0.21,-1.47,-11.55,
56.70425,0.27071,1.08912,4.68545,2.17825,0.1573,0.4,-0.95,-0.05,-3.57,-2.03,-11.13,
56.88545,0.26793,1.0788,4.65178,2.15759,0.1573,0.41,-0.95,-0.06,-5.46,-0.91,-11.2,
57.18202,0.28472,1.10475,4.78787,2.20949,0.15237,0.4,-0.96,-0.04,-4.41,-1.54,-10.57,
57.36078,0.3075,1.10475,4.76492,2.20949,0.1573,0.37,-0.94,-0.04,-4.69,-1.33,-10.36,
57.67159,0.31907,1.11525,4.77638,2.2305,0.16475,0.37,-0.91,-0.1,-9.1,0.84,-10.78,
57.94507,0.3075,1.11525,4.79938,2.2305,0.15483,0.41,-0.88,-0.14,-8.68,2.45,-10.99,
58.21628,0.29037,1.09431,4.77638,2.18863,0.1573,0.46,-0.88,-0.13,-3.08,2.1,-9.94,
58.75291,0.29463,1.09952,4.81091,2.19904,0.16724,0.46,-0.93,-0.08,1.19,-0.28,-8.33,
59.09871,0.31038,1.11789,4.73071,2.23578,0.16599,0.43,-0.98,-0.04,1.54,-3.57,-7.56,
59.41678,0.31617,1.11262,4.68545,2.22524,0.16475,0.36,-0.99,-0.02,-5.04,-5.6,-8.33,
59.69414,0.30033,1.12318,4.68545,2.24635,0.1635,0.31,-0.96,-0.04,-9.52,-6.02,-9.24,
59.96899,0.35301,1.14183,4.83406,2.28366,0.15237,0.26,-0.91,-0.04,-9.52,-8.26,-8.47,
60.22868,0.34109,1.16343,4.83406,2.32686,0.145,0.24,-0.9,-0.09,-6.51,-6.72,-7.7,
60.52588,0.31762,1.11525,4.61833,2.2305,0.15483,0.29,-0.9,-0.12,-1.68,-0.84,-9.1,
60.80387,0.34555,1.13381,4.61833,2.26762,0.15483,0.37,-0.91,-0.08,0.84,1.47,-10.64,
61.09459,0.32344,1.1472,4.66298,2.29441,0.15237,0.41,-0.92,-0.02,2.38,-2.24,-9.66,
61.36418,0.34257,1.15259,4.71936,2.30519,0.14745,0.42,-0.92,-0.02,-0.42,-7.63,-8.33,
61.64604,0.34704,1.16071,4.81091,2.32143,0.14868,0.41,-0.93,-0.07,-4.55,-8.89,-7.91,
61.89678,0.35151,1.1499,4.68545,2.29979,0.14745,0.41,-0.93,-0.08,-3.36,-6.86,-8.12,
62.2001,0.35451,1.17161,4.59616,2.34321,0.14868,0.42,-0.93,-0.05,-1.54,-7.49,-7.56,
62.41462,0.33223,1.16071,4.68545,2.32143,0.14255,0.4,-0.91,-0.04,-3.71,-9.31,-6.72,
62.66154,0.34109,1.17708,4.74209,2.35416,0.1316,0.4,-0.9,-0.07,-5.53,-9.1,-6.09,
62.86894,0.35002,1.19362,4.74209,2.38725,0.13524,0.4,-0.92,-0.07,-3.57,-6.16,-6.16,
63.06265,0.33518,1.1499,4.65178,2.29979,0.14745,0.39,-0.93,-0.03,-2.17,-3.71,-6.44,
63.25404,0.36204,1.17708,4.66298,2.35416,0.1316,0.41,-0.93,-0.03,-3.78,-5.25,-5.88,
63.44347,0.35002,1.17708,4.61833,2.35416,0.12677,0.41,-0.92,-0.06,-5.67,-9.87,-5.67,
63.64601,0.33665,1.17708,4.56309,2.35416,0.13767,0.38,-0.91,-0.09,-5.67,-9.17,-5.39,
63.83611,0.35902,1.158,4.56309,2.316,0.12918,0.37,-0.89,-0.09,-3.85,-9.1,-4.83,
63.99127,0.34704,1.18258,4.59616,2.36515,0.12918,0.37,-0.89,-0.09,-1.54,-8.26,-3.99,
64.11527,0.35151,1.17434,4.55212,2.34868,0.13524,0.38,-0.92,-0.1,-0.35,-4.97,-4.48,
64.23418,0.34853,1.16343,4.49761,2.32686,0.13403,0.41,-0.93,-0.09,-0.35,-4.2,-5.46,
64.34628,0.35451,1.17983,4.59616,2.35965,0.13281,0.43,-0.92,-0.08,-1.4,-5.88,-5.11,
64.50143,0.34257,1.15259,4.56309,2.30519,0.13767,0.42,-0.92,-0.09,-3.08,-7.63,-4.55,
64.69732,0.35002,1.16071,4.56309,2.32143,0.12436,0.4,-0.91,-0.1,-3.15,-7.49,-4.41,
64.81717,0.36355,1.16888,4.59616,2.33775,0.12316,0.4,-0.92,-0.1,-1.75,-5.95,-4.34,
64.96543,0.34555,1.1499,4.51934,2.29979,0.12918,0.41,-0.92,-0.09,-1.05,-5.18,-4.76,
65.1609,0.34853,1.16071,4.53024,2.32143,0.13281,0.43,-0.91,-0.09,-1.05,-6.02,-4.34,
65.26598,0.34109,1.14183,4.54117,2.28366,0.11716,0.44,-0.91,-0.09,-1.05,-8.47,-3.92,
65.35276,0.34257,1.158,4.48678,2.316,0.12798,0.43,-0.91,-0.08,-0.98,-9.73,-3.01,
